	ABT-869	AG-1296	AG-370	CHIR99021	Doramapimod	Gefitinib	LY364947	Necrostatin-5	PD 0325901	PD 173074	Ruxolitinib	SB-431542	SP 600125	Uninhibited_TNF	Uninhibited_Untreated	Valproic Acid	Y-27632 2HCl
SLC25A21	0.0140972322799901	0.00685744066599464	0	0.0134992074699862	0	0.00658809268128784	0	0.00541069618886793	0	0	0.0104423057847486	0.00447262381399395	0.0214282003663696	0.0089903053801671	0.0156756265542029	0.0259407648040623	0.0074979784166475
SLC25A21-AS1	0.0166151951594327	0.0230374932553732	0.0906934707203812	0.0407350924908119	0.024612355402412	0.013378202037369	0.0281486023805276	0.0288544920541702	0	0.0323750323750324	0.0227234871802371	0.0175704708704046	0.0313653836908555	0.0120377728363549	0.0228143648361388	0.0609244397122847	0.0206388984725936
MIPOL1	0.186377579282054	0.134856492741748	0.140501035954849	0.11382564963422	0.208474987292998	0.109021031101313	0.0644323298958586	0.0668474017697289	0.497067302912814	0.155293215622135	0.149811111821751	0.133832785080276	0.146018552717772	0.119917377440787	0.0872706264067133	0.0636620715733073	0.12560826412993
FOXA1	0.130112768581463	0.0826143069687962	0.0689981170323458	0.0410433106920969	0.176886859251627	0.0785790410456044	0.101259848105499	0.0859641524138616	0.13650945327964	0.0821821515809317	0.0770332657967471	0.0724444854758625	0.0575882748219488	0.0539772058461986	0.0729695604626389	0.0851585407496346	0.0858412228153027
SEC23A	0.349100265950224	0.231640497251124	0.257535045554095	0.205534345818323	0.269209391901236	0.293507786342949	0.393135429956163	0.264680470292303	0.71612164851183	0.257165863408417	0.302772164490189	0.286881704450687	0.255139703544292	0.255903800183079	0.301731195450417	0.303979760349298	0.310174683715454
GEMIN2	0.0839481562400747	0.0454224528622112	0.0439625595798307	0.073976267059556	0.0611900609269172	0.0812791346750358	0.0663796491651764	0.0661411716976805	0	0.0229499258001888	0.0847869446069174	0.0801082203803054	0.118264671029673	0.0549240018793155	0.0883694147691859	0.0529557159235904	0.0826804068034022
TRAPPC6B	0.0602268206633797	0.109606027386305	0.0657544367537066	0.063186086103698	0	0.0827334314207578	0.0794097706035537	0.0361638198011067	0	0.0323750323750324	0.0629452811046497	0.083579397014403	0.0857417077267378	0.091223010847912	0.0833513309657641	0.0601171507558148	0.0915479747795417
PNN	2.23409421088851	2.02712043073876	2.49045141695514	2.33920828198998	1.81021741167515	2.38587322714738	2.23146002679138	2.23717424037813	0.949053562513367	1.92616726745098	2.13536645442024	1.97805988024699	2.19036517876515	2.2634125461555	2.28724484686406	2.06232270786214	2.24997689324385
MIA2	0.144302132261567	0.254438584517453	0.270131925803797	0.222191958523933	0.10631961653939	0.337290815981174	0.375477963979939	0.315526757424075	0.515078935846919	0.229502562186311	0.232215225106745	0.283931948418655	0.283435320421806	0.292865210310712	0.332688788206075	0.24239668904641	0.254063187475058
FBXO33	0.113749064517025	0.0703054601523751	0.0692841783792412	0.0562707050410242	0.056363431405704	0.090233257281522	0.121447936355029	0.139145446143829	0	0.112875243245941	0.0951611274449108	0.0941371949102454	0.0534519508837946	0.0919410846218859	0.082715528249825	0.0837475896153307	0.0793771707744199
C14orf28	0.0297145938344736	0.0230074353642582	0.115760297887252	0.0260626834393771	0	0.0372626531402309	0.0316719309912513	0.0191605451125966	0	0.0447094209759035	0.0281498148918956	0.0203891207761747	0.0209799025193588	0.0318451217290441	0.0139661459493087	0.0344770011840445	0.0225745430734052
KLHL28	0.0369819596793098	0.0329904155986983	0.0781668759727633	0.00751614442802737	0.0388168620448723	0.0395635362795948	0.0308003373142893	0.0548612115309952	0	0.0240318181272004	0.030490691133962	0.0285750352500555	0.0125224427251192	0.0484438818344361	0.0363845058523237	0.0338438195970304	0.0489278205147658
TOGARAM1	0.130086493981061	0.116994493531641	0.102374444436728	0.111006104330994	0.125314756780577	0.0909788332726835	0.17340102421939	0.133344018689301	0.232931914001537	0.259973742965383	0.146816559538065	0.145897994511994	0.0761627075897654	0.139161204486804	0.123771989957111	0.169765869437424	0.153829022000459
PRPF39	0.134044398314543	0.0519543779558128	0.175817123604126	0.11228574169621	0.128070715856152	0.116371369817302	0.143885591630314	0.10259735580881	0	0.0647119367976229	0.103022805166396	0.0911966795473394	0.161774885687326	0.145443470205053	0.107838153531223	0.0681020609558483	0.0966538858964353
FKBP3	2.45636689500392	2.87037683039201	2.08960086676423	2.2513609759893	2.50818252714443	2.33350051579528	2.30158672595639	2.10598534226242	1.16053214288538	2.11872299597851	2.43622892094535	2.44727848740986	3.13341702731044	2.33986436453097	2.42199104960521	2.49395053425011	2.56411976003981
FANCM	0.158895492758375	0.135238180292757	0.131923356674763	0.109810801744533	0.206732412373082	0.107280999556546	0.105147206008436	0.121746922589745	0.533845825325646	0.169957273372083	0.149173108536053	0.110290350417535	0.153316063372167	0.118791094652678	0.143577251408051	0.113725492590021	0.134583005131692
MIS18BP1	0.745302987370122	0.923046566730245	0.879332566873703	0.47653948054884	0.350259799884307	0.800510285202718	0.643992813330537	0.855318364898762	0.497067302912814	0.893441153525576	0.804468230284505	0.752702445757779	0.838422727811493	0.808972228293097	0.781085481001926	0.819295131493044	0.991806804209362
RPS29	3.56112066236603	3.71436227187783	4.11969215174418	4.23429454394811	4.63860205875005	3.27090248248391	3.70672750998569	3.72477980620864	2.5411898246939	3.77647758887181	3.68689740365518	3.78748191487992	3.83937999606982	3.50145604380022	3.9125051526858	3.60975287447825	3.86090950800867
LRR1	0.517757654561948	0.664211442930611	0.534129454259354	0.81965684345739	0.609416849537195	0.458085385754192	0.680171750887296	0.773273813776356	0.13650945327964	0.933784606752745	0.587396371401182	0.6504087115957	0.653843221748108	0.669501003025844	0.695076318234092	0.777521784206194	0.663798743493066
RPL36AL	5.82635341796982	6.00727031793167	6.05029866987371	6.7430496957735	5.39085332033502	5.58345350695935	5.47394150709448	5.98031524102838	7.55563792213448	5.9599603418923	5.81772352137491	5.99563038056001	6.03970131798206	5.83860796805039	6.02628216032296	5.96927757749334	5.93000578367911
