,norm_vec,s_vec
WDR4,-0.0011425737603096952,-0.0005934503329601957
ZNF33A,-0.0002744134663527674,-0.0005303460184552184
LHPP,-4.9165217060353986e-05,-0.0002517090886459216
H2AFJ,-0.0072557114906499935,-0.0030921296928909953
TSPYL2,0.0003435389975486927,-0.00021680578823787694
BEND7,0.0033473728019187006,0.0010432116685619532
NCOA1,0.0017248266172872058,0.0008405438172648506
LPIN1,-0.0013131905282419197,0.0003430008453554375
TMX4,0.0005284000155441362,-0.0009335016119431581
GCLM,-0.00026611723032031833,-0.009393358110748576
CETN3,-0.00020563786468322804,2.744215278314806e-05
BRMS1L,0.0003629176089046865,-5.060725228225934e-05
ERVK3-1,0.000468832117077319,0.0005968365287774583
FGFR4,-0.0003360193535475919,-0.00028766721778160646
LYSMD3,0.000658070998568048,-0.0002120785372966647
DDX39B,0.00010231466510221255,-5.509814868572669e-05
PROCA1,0.00036175503513820854,0.00016627438251837058
ELOB,0.0003581814811660651,-0.0012398360659451949
JMY,-0.0005756361601673979,-0.00011318446722679631
RAF1,0.00018032291466928125,-0.000348830147172108
LARS2,-0.0003939525265379235,-0.00033253966963427855
CCDC80,0.010764559530027714,0.012311069614701005
NFS1,-4.758052713771966e-06,-0.00027103815794452023
CDC45,-0.0010683183512469017,-0.0013941509128263918
SLK,0.0003279267983409721,0.0005758215834330447
PCF11,-2.2318591541824796e-05,-0.00011947018941748215
PRTFDC1,-0.00018266440838712744,-0.0002756142450353317
HENMT1,-0.00041039009772499303,-0.0004699180033003151
ATP5MPL,-0.0014696890914367253,-0.0017427979224122387
SRI,0.003156306177097828,0.0011733471660348518
NOTCH3,0.00014007461876256008,-0.00016891695104185068
MYO1F,6.98304572302359e-05,6.187105689403982e-05
DKC1,-0.005709775826889721,-0.004002614602123762
CEP126,0.0006767850830197536,-0.0004257747223622723
CLDND1,0.0003837808940847898,0.00029685401114411345
PHF8,-0.00016541832820266946,9.530851836391013e-06
MAP3K10,7.120854640951393e-05,0.0001657356990673193
LARP1,-0.002826875085322216,-0.0010821031991361614
ZNF689,-0.0005121819964486714,-0.00014705065957866116
NHS,0.0006038335917797451,0.0008092025063225988
INO80D,-0.00012437518639655558,-4.4979770773272875e-05
TMEM248,0.0004018274614756401,0.0006894285061208754
UPF2,0.00032162259643748526,3.245259365787802e-05
ISOC1,-0.001673268923707832,-0.0010961113850949966
SLC25A44,-0.0004961996134270589,-0.00010015015694572072
ASAH1,0.0006849390568809056,0.001551627916145847
MRPL9,-0.0011515423953707513,-0.0008141594256868902
THAP8,0.00010804677012912191,-0.00010546985801789464
GLB1,0.0007669763779992439,0.0004817152819786751
THAP7-AS1,-0.0003358653504162697,-0.00019748937927319482
PAPOLG,0.00041500366260586286,0.00017966201050527626
AC092683.1,0.0001933114133512877,1.86905107623844e-05
CPEB4,0.0008391484409375101,0.0007333398199947775
ZBED5,0.00042126225148790504,4.212868652927736e-05
ELK4,0.00014313199265397246,-0.0003228188003078089
HEXDC,0.0003065594984552664,-0.0002475635493633854
KDM5C,0.0009944930068689452,0.0005845489006970922
BIVM,-3.73875028558136e-05,-8.242791634016731e-05
ALYREF,-0.0016757618402188077,-0.0010002202275263032
UBE2M,-0.006660430402114227,-0.003362282375748577
DNMBP,0.0021664475828482533,0.000749473908838602
INTS4,-0.00023788144217733512,-0.00014968124352310235
TNFRSF12A,0.017282306330805703,0.01383584361685526
JCAD,0.00016148118983891284,1.7484086184407017e-05
DHFR,-0.001833056738355358,-0.0019330967915638442
FKBP8,0.002665350899645193,0.0006677913612390555
VSIG10,0.0011884507767398439,0.00036383199053477313
TIFA,-0.0006603814227593849,-0.00039625748548265257
RELL1,0.0007186432874099672,0.0003335850003069413
ALOX12-AS1,-0.0001260083811644197,-0.0001387508398889695
QTRT2,-6.698962229164803e-05,-0.0003171696601586513
ARHGEF39,-0.0014190251004674542,-0.0006180251332657229
TSPAN10,0.00014361423962285508,1.850696214941521e-05
NDUFA5,-0.0001969713328351803,5.04685986378804e-05
ANAPC15,0.0005145502798710144,-0.000678911235286909
WWP2,0.0003943775717316303,-4.8444631129136656e-05
DSCC1,4.796262941619638e-05,-0.0005417484629404898
MTHFSD,0.000567463041806368,0.0004306716535270079
PPP2R3B,0.0005232157788461862,0.00017868081331199164
TAB2,0.0011189871052162746,0.0005066921517649066
ARFGEF3,-0.0006835596330443883,-0.00023614115269435294
ZNF133,-0.0001277199426606221,2.9339354703386164e-06
SOX13,-0.00044342145562383683,6.830169607026756e-06
AP5M1,0.00014144896883821985,-7.156616209790404e-05
CUTC,-0.0006434667697028781,-0.0008827911335423638
TFAP4,-0.00017737766612846716,-0.00024227535835738011
MTM1,9.977087327402119e-05,0.00014247529263172794
MORF4L1,0.00213211231761455,0.002283451081109522
NDUFV3,-0.0005103212112684608,-0.0012255678483901907
ADNP2,5.1336130379030994e-05,0.0001963018113318158
TATDN1,0.000775355465971239,-0.0001264928983157313
SOX12,0.00012866670922850212,-2.9018402369324165e-05
PRELID2,0.00021114907720119956,-0.0002131654809152953
TRIM73,-0.00021972067693960752,-0.00016824710935341936
LARP6,0.00754922362696678,0.00462557335366721
FYCO1,-5.516686559232456e-06,-7.905457321713125e-05
CROCC,0.00038783992863543527,2.2076990643472077e-05
SELENOI,-0.0001508619052197175,-0.0005936808707444351
MYO1C,-0.005933322587763332,-0.0021296861301532788
ABTB2,-9.809925072214516e-05,5.988961921880591e-05
CA5B,0.00043487099165669953,0.0006911122808649979
POLR1B,-0.0006743530876059286,-0.00015586198857459299
PRH1,0.0009092542518562104,0.0004455208168045407
NDUFAF2,0.0003412601440967264,0.00031545582513571965
TIMM8B,-0.0002877947656314119,-0.002504851271364308
WDR33,5.708653575527613e-05,-0.0005666932689625812
AC009501.1,0.0001727151937180023,0.0002157917097975081
MKRN2,0.0003912066117296812,0.0001852998104396027
TOLLIP-AS1,-0.0001411895168699583,-0.00012243929982232285
MRPL46,-0.0013818439941616725,-0.0009904672527352057
SSR3,0.004728386976457989,0.0039793089392156375
ACTRT3,0.00011153441443881074,-6.123016501216656e-06
FOCAD,0.001537709043490069,0.00017717096900431913
TRAPPC4,-0.001785180475870116,-0.00034422163075701977
ZNF189,0.0004963960974504784,-0.00010716848441363652
GPAA1,-0.0012412963093555917,-0.001084333152784147
MRPS25,-0.0014466859542885523,-0.0014402561331773823
LCA5L,0.00016082700475175687,-7.03910528510628e-06
JAK2,-3.228765910069317e-05,-0.00013690103624999726
ABHD18,0.00012153038129246267,4.6610465201369745e-05
CLIC4,0.0016160881560728906,0.0010332816520026457
TTC7B,-0.0005057245696693743,4.336364360538957e-05
TEAD2,0.0002936158772498839,7.630119312324236e-05
AEN,-0.0006367110709007262,-0.00013744852475183842
EPS8L2,0.0013382176620604948,0.00096336982227741
RPS26,-0.009951187676405664,0.0008960855181995865
CLPX,-0.0011155669308552509,-0.0012667552837418593
SSR1,0.00044292635527984554,0.0004030804932024183
BBC3,0.0006210566241987861,0.0009804407167455322
TUBB2A,-0.000308270581069717,0.0008540405571778528
HOOK2,0.0009651046560899979,-8.146464328921982e-05
NTPCR,0.00010232211066812426,-0.00019897108727605028
TCP11L1,0.00037260249232629484,0.0003305712450046672
NSMCE2,-0.0001356869330903283,0.0006199374779721016
ERG28,-0.00016414422158917905,-0.00043627029899711986
ACADVL,-0.004253660022070505,0.001225653574514809
ANKZF1,0.0011450527810481352,0.00042308470896153635
SYNCRIP,-0.003386279436487318,-0.0018600805627813027
HAUS8,-0.00021191605573846962,-0.0004044309175922243
SNRPA1,-0.0026233436763427936,-0.002340687347288536
CAP2,0.0008538072846130093,0.00039962559779223934
FLOT1,-0.002144391611628295,-0.0010518799258220112
ECHDC1,0.00043754040346394583,0.00023090228411000918
MSI2,0.0007859725027239047,7.421629047323347e-05
PPP4C,7.733771604250487e-05,0.0013148089640575825
FRMD6-AS1,0.010285147145200893,0.0030981365254697645
CPM,-0.0008082086648004439,-0.0001881767188064512
C1orf109,-0.0007986914142083421,-0.0004741276307572225
SH3BGR,-0.00014295500446669123,-0.00014940498055059713
AZIN1-AS1,0.00026438652812107516,0.00027430045198511925
AP3M2,-0.00022293901541568613,-0.00024457817741304125
GNB2,0.0030988366733695105,0.0020790913856316446
RBMX,-0.00030101453322649264,-0.0010417122269623382
CEBPZOS,0.00026231007333334274,-0.0007051559880853096
YDJC,-0.0052011773652184574,-0.0018189107671725995
SEC16A,0.0003228104552756142,-7.405346959780302e-05
PECR,0.00018133413570982528,0.00030448569960679384
FYN,8.365762476979395e-05,4.22893526540304e-05
ARPC5,0.01388697239515799,0.0044900955217482275
AC137932.3,2.845823236849061e-05,0.00021760152295509944
ZSCAN20,0.00014042264065438348,3.359828798381175e-05
NOL7,-0.00431299141428457,-0.0025692579342671534
EIF2S3,-0.0005158918869952863,-0.0008385600036996327
BICD1,0.0003435911753742228,0.0002712727085840517
PTPN12,0.003533327544193442,0.002679250696939653
CTU2,8.424263156641665e-05,-6.071138910313436e-05
F3,-0.00197038602254824,0.004220961233273762
PMP22,0.0006326772050176191,-0.00043272657112586413
RAP1GAP,0.0002823260731325378,-0.0010833088861825191
UNC93B1,-0.0007977037752126935,-0.0009807380706340209
MCL1,0.0043255255753341096,0.0012806462851164596
ZNF222,5.827119483143284e-05,8.1657858993015e-05
LOXL2,0.00033127652468944893,0.00032668938584354246
EDF1,-0.001748270135071501,0.004834264916339329
UACA,0.0018350045128908187,0.0015195735302870788
FANCD2,-0.000479806915494635,-0.0008811232261393773
HMGCL,-0.00016391411917793732,-0.00021319574094335475
PRRG4,0.00021563812185027248,-0.0007812315850390783
DHX9,-0.0027001200700522,-0.0010763713338137388
HSPA9,-0.010311058137509951,-0.006054807485455361
STON2,-0.00012850269130215214,0.0008050890641534987
WIPF2,0.0007807276839223555,0.0001191645176129798
ITPR2,0.0011264971539335423,0.0005436261492855629
RPL36,-0.03500315458401114,-0.004961922414033886
IL10RB-DT,-0.00011774977310744606,-1.727961022034539e-05
AKAP12,0.016406073172253,0.008713765971973226
SLC22A23,-5.9678215004812545e-05,0.00018742761513978201
SURF1,0.0028474554687459228,0.002008586843305959
PARD3,0.0003892283298200172,0.000633247182953945
PARL,-0.0011828769905087883,-5.440529490928567e-06
UBXN2A,0.0005082776369913139,0.0001914226996204351
KLHL5,0.0005002120609546341,0.000958321311201392
KLC1,0.0021208052342998754,0.0015351334126461364
ARMCX3,-0.0012286678382957366,0.00022663120308194477
TSPAN13,-0.0019664807631827046,-0.0011720026767542547
PDE4A,0.0006478065520522607,0.00017419101540283016
HSPA12A,0.0006186502341210597,0.000332069290290311
CDKL5,0.00027445962551782364,-2.8965121964548952e-05
ZNF330,-0.00035884936590053487,9.925918540203481e-05
UBXN7,0.0008216644130802531,0.0003299667536608779
NIP7,-0.0006099578946531923,-0.0004646005849922013
RFXAP,0.00016091681103061679,7.1455562312155716e-06
PHKG2,0.0002681530079593314,0.00029617803996915534
MAU2,0.0006949976574378968,7.186424359714105e-05
DDI2,-0.0007417555816010751,-0.0006663240208987755
TNFRSF21,0.0005940978365601966,0.0013238083072982167
COG8.1,-6.839742749624498e-05,9.051386839915474e-05
LMBRD1,0.0006763723765735788,0.00011826960009827152
NRP1,-0.000411907340387595,-0.0008282581066111184
RRP1,-0.0029687653302566267,-0.0008940493331389524
ZNF580,0.002272523948905058,0.0005316320063972417
TGIF1,0.0014462341760510945,0.00021453366724098034
SCAMP4,-2.224072689242045e-05,0.00020246669224200989
ZNF791,0.0010538709829339898,0.001018698071074185
ABHD12,-0.0006232632105157836,-0.00034775688900353285
NHLRC2,8.378864472459289e-05,-0.00047032770537809956
UQCRHL,-5.416730986643153e-05,0.0005617759544827338
KTI12,-0.00011718357427681816,-0.00011946072356596395
NCDN,2.6862606818433628e-05,-7.656081225800474e-05
ATP2B1,0.001004361514357388,-0.003682466084467161
TMEM104,0.00014087277421903546,-1.2927327002843896e-05
GGNBP2,0.0019303986108126362,0.0008044340984405658
RHOV,-0.0019575647573845177,-0.0001510059274978453
BORCS7,0.001219403221447486,0.0006164121362064421
GFM2,-0.0006810332439166889,-0.0004747294761197567
ZFYVE28,-0.00032833036839664993,-0.00013346126753733308
PTER,-7.868614533831369e-05,-0.00022335356061650035
VPS36,-0.000507650910627378,-0.0005207899559754561
KANSL2,0.0003332486245323321,-0.00015298783026093167
TCTE3,7.796423885173531e-05,-7.328405551527896e-05
SLC27A4,-8.824460967452788e-05,0.00010784448544765704
BMI1,0.0001077598482926524,8.935171645024216e-05
SSU72,0.0012692701973509972,0.0007420670484744792
CCDC90B,0.0019352928246701149,0.0009758987723426359
SLC17A5,-9.588365882015935e-05,0.00046342090042593426
CASP3,-7.489715035341866e-05,7.679451481924676e-05
CCDC9,0.0002706270843833249,-7.846106749362947e-05
PRPF40A,0.0011842086697015305,0.0014718131481481478
H3F3B,0.013206802835583849,0.005343830844343747
PGM1,-6.445577853944952e-05,0.0006055400324936602
ZDHHC5,-0.0005867772270918403,0.0008441238316150386
FANCL,-0.00045052533106990534,-4.965166146321444e-05
ZSCAN12,-0.0003103754345671649,-6.230598092232823e-05
JHY,0.0005045056935726955,0.00024075288597795458
ZBTB39,0.00015772622824567297,9.382059588596902e-06
TMEM231,0.00010329997810690495,-2.353452913262293e-05
NDUFB3,-0.0014135645812126262,-0.000880859365307587
CEP131,0.0004370680925644984,-0.00012856629195602182
CYB5D2,-0.0003286643823696817,-0.00013612148476649163
AP3S1,0.00043649773317843706,-0.0006596341911527412
SCAF8,0.00029694735067845057,-0.0002613527784926963
MLF1,0.0009725771338053275,0.00024467370309166236
EIF2AK3,8.086377142919245e-05,-0.00020087862123009271
MARK4,9.442326991265653e-05,0.0003883430661593132
ORMDL1,-6.641979088551249e-05,-6.023072230168847e-05
RTRAF,0.0003428285317970326,0.0021148171707540634
RANBP1,-0.019837660613887812,-0.01128255967691307
SHLD2,-0.0004262189202904314,0.00020467533905176247
FOXO1,0.0004536469343471134,0.00035084341343836947
SNTB2,0.0006064464089820406,-0.0002333373698781181
TFDP1,-0.002739863684224138,-0.0016876139017021948
ICMT,-0.0013126002050389935,-0.0010298650942449832
SREBF2,-1.7643933186816124e-05,-8.342471434712837e-05
PIP5K1C,0.00011129246702738544,-8.119176764096062e-05
TXN2,-0.003900006491020721,-0.0029252862831188474
GLUL,0.0012558369727272702,0.0006943434188148031
AFDN,-0.00011941454499152255,0.0006519250926102125
STK19,9.500771183469966e-05,6.45780756559376e-05
HDAC11,7.409973563453256e-05,1.5435562552075696e-06
MT-ATP6,-0.15866556578768018,-0.22073943491268203
NAP1L1,0.011870938614396002,0.01922394667668858
PRR15,0.00025524383072899666,-0.0002243255186917302
DOCK11,-0.0003046698725611606,0.000155147193412353
SEPT10,0.0014861516968199399,0.0011952077667078086
AC009414.2,-0.0005990625644614889,6.045162632505379e-06
SLC7A6OS,0.0005387110291128283,-0.0002996503387438132
ATP6AP2,0.0012162445034318104,0.0005630777332238938
DHX36,0.0019468440682010137,0.0006568019585129519
RAB26,4.557671921705243e-05,-0.0001932223491860958
PHF11,-0.00023582402361986074,0.00024230426821924287
KIF1C,-0.0017996799391329203,0.0006468975597560689
BUD23,-0.002612072514310339,-0.001304673692803986
TMEM183A,-0.0005429939955250857,-0.0006949480472400657
MYO1E,0.0009566045981764178,0.0007251381863655204
AP2B1,-0.0004842853632606465,2.9072386199023e-05
GOLGB1,0.0026593660872611937,0.0028250774612147297
TAF4,-0.0002136651008430661,-0.00019839387801299022
SRGAP2,0.00013484668585476975,-2.760825117815781e-06
DNAH5,-4.178027652775833e-05,-2.2495897143641844e-05
NAA20,0.0007069807294849549,-1.3462227625830137e-05
MED23,-0.00013565234109875763,8.518454949761085e-05
MCM3AP-AS1,-5.334678858415489e-05,-8.74641689043287e-05
MTIF2,-6.0256291410115596e-05,-0.0002859132427200356
FRAS1,0.00016728220857166833,3.163959799901339e-05
SERINC3,0.0035374020011608724,0.002265492663462138
TRPM4,0.00013299180683470696,-0.000141438746761607
BABAM2,-0.00023009358629288927,-0.0007741143170261462
CLSTN1,0.008470760398928337,0.003881170299459736
ARL2,0.001509241868795699,-0.0003708757647808282
VPS53,0.0006866575079630047,-5.455463879666668e-05
ANKRD36C,0.0004872062021376718,-9.888328310993159e-06
KIAA1551,-0.00015295438290022635,-0.000584902783765174
KIAA0319L,0.001701452598611308,0.000378519070968566
