,norm_vec,s_vec
PTGIS,0.0,-0.00014207562347058367
UBXN2B,-0.0026514690601459343,-0.003133830237808721
BSCL2,-2.910227721994685e-20,-0.0002670154500640084
COG6,0.003386167571492338,0.0032715434036165005
CEP95,0.002705161557115481,-0.0010258985175197952
FBH1,0.0022654089697980054,0.004425645173215394
NUS1,-0.011366364513456313,-0.008871158956014858
FOXN2,-0.0019678305041814165,0.00120699855286774
COG2,0.00033743707776643517,-0.001560571801697601
MNX1-AS1,-0.004793502098285824,-0.000882145434162116
HYPK,0.0006525261783973828,-3.3098684340795505e-05
PPP2R5B,0.007077669836479817,0.004893008505172472
MTOR,-0.005065183646149348,-0.0003360625778403478
FAM91A1,0.023996927586675106,0.020333563684209507
CASTOR3,0.002845942644231048,0.0007905669651955253
SPINDOC,-0.0010882213598841502,-0.0020603510119418566
CD81,-0.004325039699051432,-0.003680169248497326
MALL,-0.000754517450456708,-0.0025571213501399525
RAB32,0.03795826206140832,0.038891331843060664
TAX1BP1,0.008220422616700144,0.021330631046957618
ORC4,-0.0008578239241720463,-0.002352052117887867
TIMM8B,-0.016052210214250802,-0.020109966163647464
GANC,-0.00042963874241113906,0.0009933993063603018
KMT2C,-0.00523183410378835,-0.010494326968407085
CPSF4,-0.00455962907113496,-0.006767956710359816
QDPR,-0.0010294931230919425,0.003571641541207013
ARHGAP21,-0.02458465124399423,-0.007254462847800196
TRAM2,-0.002599194226682653,0.0014679991884155317
EFHD2,0.005702482190641228,0.003048441746366985
MYO1C,0.004560231681569715,-0.0030160467062205847
ADSS,-0.012881693511868733,-0.0166259409709354
GOLT1A,-0.0022648988569178388,0.003007990080508147
DOC2A,-0.0006073703684267289,-0.00022738948320022345
FANCB,-0.0019591263447640336,-0.0043286601187707205
RBMX2,0.003907062535655801,0.001322080255339531
MCM10,-0.007451492138098305,-0.01147103136782174
SDK1,-0.008068782761267141,-0.006164072344992916
FOXK2,0.006213357843275913,0.0015182505596217236
CA5A,0.0,0.0
CYTIP,1.4551138609973426e-20,-0.00013712217953572054
MBTD1,-0.005121897478281436,-0.0058790984615336135
LSM6,0.0030504931309985996,-0.0076185826872848
GINS4,-0.009059554116576881,-0.010344811673721824
LBX2,0.005200813995568641,0.003374880347867721
ARMT1,-0.001256608231851177,0.002472484443628872
COL6A1,2.910227721994685e-20,-0.00013731957273803905
LPCAT2,0.03418009854385444,0.020056672748488696
GOLGA7B,-0.0010778384821624291,-0.0005699310419131277
SUSD2,-0.0004733860130154538,-0.00019359214871737256
LINC01725,-0.002436979198554107,-0.0011966904263551483
SND1-IT1,-0.003285235620773892,-0.0030408494407209202
AC005837.1,1.746136633196811e-19,-0.0009151597608187202
FCF1,-0.009911350178648522,-0.0026256102675764415
BRCC3,-0.0002491141310639911,-0.0018425093751683848
ZSCAN12,-7.275569304986713e-21,-0.0001136297799433248
BCL7A,-0.0028507154524541668,-0.005311486721996622
POT1-AS1,1.4551138609973426e-20,-0.0001669034002347028
ARSE,0.0,0.0
UBIAD1,0.002811162142316293,0.005796611471464964
ZNF227,-0.0023202076742616664,0.000811294087373252
SUPV3L1,-0.003189058288281276,-0.002548669580594352
AC091180.3,0.003994130942522802,0.00024322224985201733
CENPI,-0.001149852911358885,-0.0019230227954648417
ARNT,0.005406916182725561,0.004662165473563375
ACBD5,0.0032090827404801887,0.0005518970901680253
NDUFS1,0.00198918115846811,0.000354068413053443
SHROOM2,0.0,0.0
ZNF43,-0.0027797001157572354,-0.00143612602636244
PHLDA2,0.02104394988281726,0.03485260052117913
MIR29B2CHG,-6.655546810923835e-05,0.0003584914564672204
PSMD6,-0.006085800111119962,-0.007380909525383257
SCHIP1,0.0,0.0
SF3B2,0.015854313644617514,0.0028292711714272578
THTPA,0.004990101897564644,0.0005601077757305631
EBI3,0.0016289353032460112,0.001099518094946695
TTLL11,0.00468524217186579,0.008567554514260785
DDX23,-0.0033619039815365177,-0.005466700839315907
PSMD10,-0.0012426140570696773,0.005220191561074616
RPL11,0.0005760163343659949,-0.0025005596163931824
SLC6A14,0.0,0.0
RARG,0.0004085002682985428,-0.0014807320831946855
SP6,-0.0014031508535968494,-0.00046164217191846255
DIAPH3,-0.002088188508753243,-0.007184231030682128
PARP14,-0.005088738052637216,-0.005666569641576026
AC018462.1,-0.0002270658852689844,-0.0005651255481251906
C2orf69,-0.0032112546617399087,-0.004199513957840128
LARS,0.0008403472292645732,-0.009677301584547653
UBE2A,-0.015511817680730861,-0.010091173830628375
FAM219B,0.010164630749700558,0.004485818848173744
ONECUT1,-0.0004047112428003157,-0.005902300547879447
TIMM29,0.0006024299894237087,0.0008227332906886175
SPATA2,-0.002819678928895593,-0.003795726023550095
BOLA3,0.010713083957769317,-0.0034543517884237087
CDC73,-0.011676805234350371,-0.00828840490487088
AC017083.3,0.0,0.0
ATP6V1E2,-0.004502008793411957,-0.003558876881263142
ZFP82,0.0,0.0
GPR161,0.0,0.0
TRAF3,0.014020430427006136,0.007333810713859506
MILR1,-0.0003405676491878286,-0.0007341877484941026
BLZF1,0.021675864244590042,0.011053207254382363
CPT2,-0.0002567988230446796,-0.004013225808423808
RPL34,0.013011780342147573,0.007373691034303503
OTULINL,0.0037770441564394575,0.001041151455374564
FZD6,-0.004475340593736027,-0.004937880980728376
AL022323.4,-0.00019486468220519638,-0.0012723797015237262
TBC1D22A,-0.001234398852826881,0.0007470596712950342
DENND6A,-0.008666673440402218,-0.0029935775757914166
POLL,0.0004696152961562767,0.0009428658717380102
TMEM237,0.0067296651911873525,0.002392801632701518
PRPH,-4.149237724354999e-05,-0.0008155014761345235
AC010327.4,0.0,-0.00010489150366594478
AC007541.1,0.0,-0.0008386417546951462
MCC,0.002913823998674611,0.007044132365666823
MTSS1L,0.0017076936511098751,0.002268802746390904
MARC1,-0.0015571527360676257,-0.0015368268759346465
CPEB3,2.910227721994685e-20,-0.0002026246844241351
MZT2A,-0.016775695336877658,-0.009783633910126061
TMSB15B,0.0,0.0
MYADM,0.007158936003976827,0.007373933540514095
DCAF7,0.014293997444478705,0.00125434933005892
LGALS8,0.003547506831605544,0.0040210309736880825
EFNA3,-0.0021960757349654106,-0.0007039760753324725
RSRC2,-0.027598977645491095,-0.02477693798813448
CEP131,-0.004568495842949336,-0.004512059889217688
SPRY1,-0.0012867077529015503,-0.0031155496758203754
ZNF529,-0.0006793372662586842,-0.0015040044325412406
MPPE1,0.002585580646395473,0.0007511657732875245
CXCL2,0.0008998367953012824,0.0027948887398278094
PNMA6A,0.0,0.0
CEP126,-0.012634263884565292,-0.007981298890300623
EMC8,0.0008117139942754322,-0.00605144167868791
CTTNBP2NL,0.015412797876279792,0.014713728461448332
TRIQK,0.003395101296113794,0.0006908584025807516
FBXO28,0.0010264655054770175,0.0035089729492055396
CBFB,0.012572578606237941,0.018153395809477543
SPIRE2,0.00423316310251132,0.0020711472512604137
NSF,-0.004870738163409604,-0.006027846896331
STK25,0.006196905301330981,0.0016809970535769678
AL445647.1,-0.002833624484719811,-0.0025105508158329093
PET100,-0.005467426616928045,0.0003345443953129321
C4orf19,0.0,-0.00107039847264295
TAB2,0.002773240495530293,0.002990045927442761
DPP3,0.0062719272857400974,0.0023558736126901864
NSD1,-0.0036630815114491013,0.0006199632986639645
HNF1B,-0.002318008314169228,-0.005191889824402448
GATD1,-0.0009628139420582991,-0.001451883958762783
AC026304.1,0.00032280095798865535,-0.00041942601489997506
TMEM242,0.00098596712610123,0.002345838672018456
RALGAPB,0.00032947670664082,-0.0015038913979777521
WIZ,-0.0022269110885797974,-0.003149139518323634
AXL,-2.910227721994685e-20,-0.00030353577950925105
WDR17,-0.002031703796167711,-0.0021543577850260975
PDCD4,0.0010550127623246077,-0.0008506504143775883
PRSS2,0.0003829813063878775,-0.0003798981974722496
GNAI3,0.024603874662379812,0.02277693740722965
NPAT,0.0021935442474943848,0.001934344773290187
CXorf40B,0.002863909929061198,0.00012540458874912307
HIST1H3C,-0.0016391176173174223,-0.0006319085449592972
SCYL2,-0.0004744160707421612,0.004797067670268412
NDUFA12,0.01852375210669158,0.010098336336246757
AP4M1,0.007406464510163782,0.00722562381736489
AJUBA,-0.0010040395282513268,0.00043937744770643916
TRIM41,-0.00787838901865378,-0.003654526656920075
ARHGEF16,0.0018797038493479962,-0.0015740387720123753
RCC1,0.0011067390594026367,-0.0015697816037529002
IL2RG,7.275569304986713e-21,-0.00010489150536550019
MORF4L1,-0.0009283601817930421,0.003533391853900758
SLC9A8,-0.0024870482462113247,-0.0025158482241255968
ZNF12,0.00010852643195413487,-0.0007085123809704786
DCAF16,-0.00055330578751356,-0.00307128610657521
CDK5R1,0.0,-0.0008671091386948038
TMED7,-0.0007785068486733168,-0.0031747360244970013
CCDC86,-0.003171294000943494,-0.0054751198844046915
APPBP2,-0.0020595901273546776,0.0009740399476380169
ATAT1,-0.0026280897090623827,-0.0019906178808490826
BCL9L,0.016526894105861143,0.00937581258152346
PPP1R3E,-0.000489705862595292,-0.0016942033066787978
GDA,0.002315064886261437,9.212511886231714e-05
HOXA2,-3.0293056160797176e-05,-0.0002348204719351863
SPHK1,0.04683616870833953,0.04979692701200276
AFF4,0.005789592248322376,0.010548091973272314
AL033504.1,5.82045544398937e-20,-0.0006007244637450111
RAI14,0.0015200025248223482,0.013357301199117596
TNS4,-0.008126721362542602,-0.0008304965211316892
PRR36,0.005003157588696147,0.0030211847600735134
KDM5A,-0.01271603063278105,-0.0036925443434742394
DCAF12,-0.00041916305656588057,0.0008305437152412732
MECP2,1.594421813219569e-06,-0.0005209503550980994
SLC25A21,-0.0029486420628204,-0.000660485632819771
C19orf33,0.02467368461833096,0.022579844403983706
RGPD5,-0.00014862847581139708,-0.0002208831537941382
CASTOR2,7.216284444348854e-05,-0.0014288845494922556
SUV39H1,-0.0019342802384511304,-0.0017935557958169372
TOR1A,0.0010123213012758667,0.0033472103771415417
BOD1L1,-0.017836488499321762,-0.0012552603567231
XRCC5,-0.004393791217687939,-0.00649529073346279
RRAS2,0.0031892903255875808,0.010410625645334341
SS18,0.004749034274586643,0.0019802092986448854
CDK14,0.00864200142572346,0.007066519205621959
AL031846.2,-7.275569304986713e-21,-0.0001257293423312702
P4HTM,-0.0012496642304048523,-0.008668110850596284
THSD1,-0.002103860686899799,-0.0010229379933368152
FBXO31,-0.0017361490981628311,-0.0019559322810917207
TM4SF5,-0.0013999813978846183,-0.0025195466856334733
POLRMT,-0.002631423679485064,-0.0007029540385504925
POLK,-0.0009121268190256812,-0.0016635512874499756
TCTN2,0.0029736154224267687,0.0033649104005924577
DSP,0.005471995501930873,0.013697005761320153
LPAR6,-0.0012726342310218175,-0.0013322056097919783
ZKSCAN5,-0.0037656065562526424,-0.0015772214999478862
DMD,0.0,0.0
OXA1L,0.010651665078061364,0.009875583012339494
METTL8,-0.00039649121404588145,-0.0018721900555908567
AC005076.1,-0.00027032800674963624,-0.0010545571844840743
KCTD11,-0.0008827928968722901,0.0009837917520652997
HS3ST1,-0.0032314502210360548,-0.002187924788119465
EZH1,-0.0007271245796847952,-0.0032853741222828104
AL391056.1,-0.00026165624094071294,-0.0005065021423032552
AGR3,0.0,0.0
MIS18BP1,-0.007642831498571687,-0.0076251943987071386
ARMCX1,0.0,0.0
AP001062.1,-2.910227721994685e-20,-0.0003710823064917485
MAP1A,-0.0030901974296106867,-0.0006465226036166185
CSF2RA,2.910227721994685e-20,-0.00032731952061731127
RILPL1,0.007258152105383737,0.006269740942111852
BCOR,-0.00033044189787924736,-0.0014405365689046969
SMAD4,-0.0053765598818207,-0.00491523693109636
AMN1,-0.0014631126725187732,-0.0019314517789475259
ABCC6,-0.0005612791378058262,-0.0002959139062041158
FAM57A,0.009307933332229226,0.0034895644121315426
TGFB1,-0.013181624372791044,0.001746970069000043
