,norm_vec,s_vec
RHBG,1.8904493990222694e-05,-0.00037148767739496986
STARD13,0.002727615402823091,0.0030990851592337045
AL356056.2,-0.00221642989153919,-0.0007664538001593528
LDLRAD3,-0.0026332812334345693,0.0010908368781492666
NCF2,0.002490974356157504,0.00792937936718584
DSP,0.01547746716132442,0.019591727618911627
PUS7,0.006287976546684702,-0.00012392423249940748
C1orf131,0.007977097398427602,0.0033981005067654645
UAP1L1,0.009230416923019206,0.0017787822299203467
GRN,-0.027596530663129067,0.005926737905247352
NUP155,-0.0003355681627317835,-0.0027635213986017594
LAMB3,0.0009843962620792602,-0.0006769443224247291
AC245297.3,0.043359221997439724,0.03216548495104267
LNP1,0.0011727330989540952,-0.0003469323012058589
NRP1,0.0010051091866637605,0.006687494515923888
LGMN,-0.0008709163498952922,-0.0010131475881531684
ACOT4,-0.01123162504625427,-0.004550389359789829
SYDE1,0.001012107175774068,0.0008622583339063597
HOPX,-0.0017323285760606254,-0.0005201685730749527
SKA2,0.011706226194848067,-0.017584148794707155
TXNDC9,0.011030294209314145,-0.0033640068504553326
MLYCD,-0.005020485937861278,-0.0037488929299974135
PRR15,0.008829103932801877,0.00032222584788348156
LARS,-0.007585747167849387,-0.005980758382349527
RASGEF1B,0.005348284287962247,0.0011485190464896365
GLIPR2,-0.0010341179751982212,-0.0005160496973528154
GTF3C3,-0.009296500954264618,-0.003857912354944523
PRDX1,-0.0021812296228723286,-0.019408746416877495
PCDHB2,-0.0014072730423559398,0.0003022732681902287
ARNT2,-0.0012693689918278825,0.001083307923076217
ZNF141,0.005088173490314843,0.0025019690281336627
FAM50B,-0.004870315885054787,-0.0003837582053298641
ATP6V0D1,0.00784436617327435,0.0009345332814756253
SELENBP1,-0.012329916462070545,-0.009566823104731873
KIF13B,0.008642854570180682,0.003611601274729188
CCDC183,0.0017866315180321466,0.0016120450049656573
SIRT1,-0.008102574011750456,-0.0008212619893011432
DDX31,-0.011687873675037335,-0.010478199535258342
EPB41L4A-AS1,0.02502380017916073,0.038060884574780636
NUP205,-0.011288508565481687,-0.005689935109262818
ADAR,-0.023820232433312858,-0.021392172634023286
KHNYN,0.0084383002482736,0.00830046242073211
FUK,0.001856891882186607,-0.0005088684097999223
HNRNPM,-0.010857508163915763,-0.014174160659467045
ZNF92,0.009195405250503,0.003666401219639643
PDCL,-0.0015445712920029472,0.0006449875921202839
ZNF106,0.011292624626956418,-0.005793993879394541
COL1A1,0.00716334925344252,0.002613408299388683
ZBTB46,0.0031625209294480973,0.0035091180133002596
C9orf106,-0.0012042063388723598,0.0021805760186363625
LINC02015,0.0005171210010919143,0.001353166402240357
ZNF681,-0.010818844138760718,-0.005352861700642232
ALDH4A1,-0.004367187030944529,-0.002244965979251456
SNTB2,-0.01550184412111727,-0.002369390605792859
NPIPB15,0.0016983513355018434,0.003103418623387466
SESN3,-0.002437759486097243,0.005122478403066405
ZNF814,-0.0032684879457674614,-0.00201729416192955
PARVA,0.005629480904451081,0.0010927830589183977
BDH2,-0.00017199250362429146,0.0001675052535406002
DR1,-0.009103128269327016,-0.0071261849722658015
PIK3CD,0.0008141031426982482,-7.804483017287985e-05
NBPF14,0.007486945015113602,0.00836447557193654
ATG14,0.006398332473568031,0.004316288547022398
