,norm_vec,s_vec
CIB2,0.004605885236436908,-0.005208734221885685
SLC10A3,-0.0003011953238330551,0.0006704808883508897
APRT,-0.01173966539036628,-0.038120054741770174
RETREG3,0.003477059109186559,0.0029631416080433933
STMN3,-0.0010693277819402705,-0.0016380699960532915
PCDHGA8,-0.0007426703704404967,0.00047322849048547566
AP003068.1,-0.0010565948516398026,0.0004745793881226195
CDIP1,-0.0008671086531405474,-0.0009892311111949893
TTL,-0.0009604094362932715,0.002469600550966219
SNX12,0.003341780402367456,0.0019136703371146725
PINX1.1,-0.0021344530088669117,-0.005154384290568924
TXNDC12,0.005912890120139901,0.003394979418427578
ZNF644,-0.0033116905532756934,0.0027919301437899654
SH3RF1,-0.004286947737274975,-0.00026624285277781226
VAMP7,-0.0011364711340740871,-0.0017231491147126166
U91328.1,0.006106487768424272,0.0012440275906147802
FOXM1,0.010046686862827883,-0.0005996672769972193
SMG8,-0.006703871929894546,-0.0017992777596495225
MTERF4,-0.009397844145428057,-0.002405002022934647
EXO1,0.0023022642489065985,-0.0043773846938495375
VPS18,0.004104925960473064,-0.0011498420726434907
TTC14,0.004852953047628644,0.003893939427728877
ZC2HC1A,0.005665805281032063,0.005974040406764328
SRSF9,0.001955501616252485,-0.005960855169291881
LSM11,0.00240615605666552,0.002165862866621695
C1orf226,0.00036317310923212313,0.0002846530674801295
RIOX1,0.006749788423142625,0.001212624207459299
APBB2,-0.001057838854652436,0.009913714944667298
BRICD5,0.0005412239876839085,-0.000759601353264797
TUFM,-0.013449053393228234,-0.021803611516748034
LINC00937,0.0011099765855471534,-0.0023725336751375748
ADCK2,0.00014579079197556878,-0.00189218488051336
RABL6,-0.00948082923306156,-0.007109995000787833
ABCC6,-0.002221570277179795,0.0007978135478403372
ZKSCAN1,0.0021603489215195905,0.0127981440689405
NDUFB9,-0.0005114204810185682,-0.0023483613081510995
APOL2,0.0026200195379388128,-0.0006770300788263742
CIPC,0.005720892597212612,0.0003416301657456968
PAK4,-0.010041955964170169,-0.006056154357775989
CBLB,-0.00021024813846257,0.002240103877918102
TMEM183A,0.005171575339352936,-0.002834437569062555
VOPP1,0.00969329085507355,0.009983219915192148
C11orf24,0.010034487154271892,-0.004117346112974254
TET3,0.0014224295803233202,-0.0030832533065425103
PYCARD,0.005723222139674881,0.002079854670136548
IRF2BP2,0.00103947265179792,0.0037717744724597288
AC016876.1,0.001893314775893119,0.0017362911382976676
ALDOC,0.002785439046334884,0.0010085871900654797
NME4,-0.01284574050946667,-0.01345826916062588
ZSCAN22,0.000660089793077861,-0.0008423619265081493
PLK3,-0.006219913475469218,-0.0010239729410973725
KDELC2,-0.0018444366683287724,0.005998222148725324
TRMT12,0.00041909295622467906,-0.000984234989803238
CD3EAP,0.020573184843546536,0.011335571925434862
ADAMTSL5,-0.003983859429800628,-0.001633859615418895
NAT10,-0.001237112726411024,-0.006433012899398984
CDKN2D,0.0014658301004152675,3.247751014561673e-05
PPP5D1,0.0016051733001448613,0.000696935848457735
DCAF5,0.003414332790213329,0.0074242930791336165
STK17A,-0.04450976227846259,-0.030855848259563123
AGTPBP1,-0.003278685786869511,-0.0020636108489021122
MAP2,0.0002778575516219441,0.0006943324892861543
SLC2A11,-0.002350468222982312,-0.0024635675924406537
TOP2B,-0.0024091462329922345,0.0018937262318080388
H3F3A,0.025040151251155576,0.03396811833564643
STX1B,0.003332236201160603,0.0001922749905415733
ATG2B,0.01008487058620155,0.004604206585108262
MIRLET7BHG,0.0029488767234241158,0.0017355031443281467
PIP4P2,-0.0021165390188420783,-0.0018391611729344772
SFN,-0.02421050806960593,-0.025270590954502927
RNF214,-0.004115843985667129,-0.0004400461001942912
GID4,0.003414162272035593,0.0014456646968758816
GAS2L1,-0.0057698780968885284,-0.006652323740433397
BAHCC1,0.009286368957049897,0.006313510469966372
ALS2,0.006886732995583752,0.000998878609168505
